НА:2026-09-11T23:59:59
"контрагент","1.1.Себестоимость продуктовая","1.9.Ремонт/Обслуживание производ.оборудования","2.4.Маркетинг","2.5.1.Расходы по реализации Прочие","2.5.6.Акция ФЗ","2Себестоимость (прочее)","3.3.1.Админ.расходы ПРОЧИЕ","3050 ВФП","4-Подотчет","5-Дебит.задолж.","7- Основные средства","99Главная касса","Авансы выданные","В/групповая реализация товаров и услуг","Выручка","Денежные средства","Доход от возмещение расходов на содержание гост.туалетов","Доходы прочие (аренда,ЧЛ и проч.)","Задолженность перед поставщиками","Зарплата","Касса Взаиморасчеты","Крафт Расходы","Кристал Каспии","Начисл БонусыП","Расчеты с гостями","Текущие расчеты с сотрудниками","Торговая выручка","Торговые кассы","ФЗ Жусан Банк","ФЗ Каспи","Цой Д.Л.Каспи","итого"
"6053",0,0,0,0,0,0,0,0,0,0,0,-166942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-166942
"609",0,0,0,0,0,0,0,0,0,0,0,-166596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-166596
"61",0,0,0,0,0,0,0,0,0,0,0,-505599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-205207,0,-710806
"617",0,0,0,0,0,0,0,0,0,0,0,-2000,0,0,0,0,0,0,0,54000,0,0,0,0,0,0,0,0,0,0,0,52000
"61783",0,0,0,0,0,0,0,0,0,0,0,-6740877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6740877
"619",0,0,0,0,0,0,0,0,0,0,0,-287042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-238294,0,-525336
"62",0,0,0,0,0,0,0,0,0,0,0,-781481,0,0,0,0,0,0,0,409090,0,0,0,0,0,0,0,0,0,-78940,0,-451331
"625",0,0,0,0,0,0,0,0,0,0,0,-204000,0,0,0,0,0,0,0,204000,0,0,0,0,0,0,0,0,0,-11700,0,-11700
"6262",0,0,0,0,0,0,0,0,0,0,0,-908412,0,0,0,0,0,0,0,946000,0,0,0,0,0,0,0,0,0,0,0,37588
"6272",0,0,0,0,0,0,0,0,0,0,0,-250556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250556
"628",0,0,0,0,0,0,0,0,0,0,0,-2808326,0,0,0,0,0,0,0,610205,0,0,0,0,0,0,0,0,0,-93693,0,-2291814
"63",0,0,0,0,0,0,0,0,0,0,0,-506000,0,0,0,0,0,0,0,0,0,0,0,0,0,-131070,0,0,0,-270556,0,-907626
"631583",0,0,0,0,0,0,0,0,0,0,0,-657000,0,0,0,0,0,0,0,0,0,0,0,0,0,-822,0,0,0,0,0,-657822
"632900",0,0,0,0,0,0,0,0,0,0,0,-5862000,0,0,0,0,0,0,0,0,0,0,0,0,0,-215058,0,0,0,0,0,-6077058
"634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18335,0,-18335
"636142",0,0,0,0,0,0,0,0,0,0,0,-146107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50904,0,-197011
"637",0,0,0,0,0,0,0,0,0,0,0,-2794008,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,-2767008
"64",0,0,0,0,0,0,0,0,0,0,0,-66557,0,0,0,0,0,0,0,105000,0,0,0,0,0,0,0,0,0,-44850,0,-6407
"6404",0,0,0,0,0,0,0,0,0,0,0,-2282000,0,0,0,0,0,0,0,0,0,0,0,0,0,-128002,0,0,0,-1868866,0,-4278868
"6421",0,0,0,0,0,0,0,0,0,0,0,-1683920,0,0,0,0,0,0,0,1704000,0,0,0,0,0,0,0,0,0,0,0,20080
"64460",0,0,0,0,0,0,0,0,0,0,0,-323547,0,0,0,0,0,0,0,346200,0,0,0,0,0,0,0,0,0,0,0,22653
"65",0,0,0,0,0,0,0,0,0,0,0,-2764936,0,0,0,0,0,0,0,382700,0,0,0,0,0,0,0,0,0,-302667,0,-2684903
"66",0,0,0,0,0,0,0,0,0,0,0,-1028665,0,0,0,0,0,0,0,145455,0,0,0,0,0,0,0,0,0,-423367,0,-1306577
"6601591",0,0,0,0,0,0,0,0,0,0,0,-84755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18876,0,-103631
"665",0,0,0,0,0,0,0,0,0,0,0,-121000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-121000
"67",0,0,0,0,0,0,0,0,0,0,0,-71000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71000
"673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21000,0,0,0,0,0,-21000
"6753400",0,0,0,0,0,0,0,0,0,0,0,-97437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-97437
"6756",0,0,0,0,0,0,0,0,0,0,0,-117172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32175,0,-149347
"6798",0,0,0,0,0,0,0,0,0,0,0,-5131056,0,0,0,0,0,0,0,5757556,0,0,0,0,0,0,0,0,0,-574081,0,52419
"68",0,0,0,0,0,0,0,0,0,0,0,-7793248,0,0,0,0,0,0,0,290500,0,0,0,0,0,-337603,0,0,0,-1485598,0,-9325949
"6800498",0,0,0,0,0,0,0,0,0,0,0,-621365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-261838,0,-883203
"6852",0,0,0,0,0,0,0,0,0,0,0,-43752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28030,0,-71782
"686",0,0,0,0,0,0,0,0,0,0,0,-43346,0,0,0,0,0,0,0,51750,0,0,0,0,0,0,0,0,0,0,0,8404
"69",0,0,0,0,0,0,0,0,0,0,0,-3347482,0,0,0,0,0,0,0,609750,0,0,0,0,0,0,0,0,0,0,0,-2737732
"690",0,0,0,0,0,0,0,0,0,0,0,-1602779,0,0,0,0,0,0,0,619555,0,0,0,0,0,0,0,0,0,0,0,-983224
"6903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117000,0,0,0,0,0,0,0,0,0,0,0,117000
"696",0,0,0,0,0,0,0,0,0,0,0,-3226314,0,0,0,0,0,0,0,2293710,0,0,0,0,0,0,0,0,0,-210537,0,-1143141
"698",0,0,0,0,0,0,0,0,0,0,0,-46288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46288
"7",419954266,0,0,0,0,6097184,0,0,0,8025372,0,-62416883,0,0,0,0,0,0,-4684143,21047009,3000000,0,0,0,0,-1050599,0,0,0,-15005795,0,374966411
"70",12686911,0,0,0,0,0,0,0,0,0,0,-14452977,0,0,0,0,0,0,0,8318000,0,0,0,0,0,-251746,0,0,0,-4340219,0,1959969
"700",0,0,0,0,0,0,0,0,0,0,0,-575120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-575120
"705235",0,0,0,0,0,0,0,0,0,0,0,-200000,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0
"70688680",0,0,0,0,0,0,0,0,0,0,0,-40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0
"71",0,0,0,0,0,0,0,0,0,0,0,-365237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-239527,0,-604764
"711",0,0,0,0,0,0,0,0,0,0,0,-429880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250096,0,-679976
"72",0,0,0,0,0,0,0,0,0,0,0,-213380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-213380
"7204941",0,0,0,0,0,0,0,0,0,0,0,-1345850,0,0,0,0,0,0,0,1355900,0,0,0,0,0,0,0,0,0,0,0,10050
"721",0,0,0,0,0,0,0,0,0,0,0,-57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57000
"7216",0,0,0,0,0,0,0,0,0,0,0,-247010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89146,0,-336156
"72241378",0,0,0,0,0,0,0,0,0,0,0,-807000,0,0,0,0,0,0,0,0,0,0,0,0,0,-271138,0,0,0,0,0,-1078138
"726",0,0,0,0,0,0,0,0,0,0,0,-1755000,0,0,0,0,0,0,0,0,0,0,0,0,0,-265477,0,0,0,0,0,-2020477
"728",0,0,0,0,0,0,0,0,0,0,0,-783013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-783013
"737",0,0,0,0,0,0,0,0,0,0,0,-463334,0,0,0,0,0,0,0,483334,0,0,0,0,0,0,0,0,0,0,0,20000
"7372",0,0,0,0,0,0,0,0,0,0,0,-157303,0,0,0,0,0,0,0,171541,0,0,0,0,0,0,0,0,0,-12584,0,1654
"739886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30000,0,-30000
"74",0,0,0,0,0,0,0,0,0,0,0,-3053168,0,0,0,0,0,0,0,0,0,0,0,0,0,-666685,0,0,0,0,0,-3719853
"74078",0,0,0,0,0,0,0,0,0,0,0,-9862589,0,0,0,0,0,0,0,1145230,0,0,0,0,0,-266660,0,0,0,-2618183,0,-11602202
"748",0,0,0,0,0,0,0,0,0,0,0,-2556432,0,0,0,0,0,0,0,778500,0,0,0,0,0,0,0,0,0,-273028,0,-2050960
"75",0,0,0,0,0,0,0,0,0,0,0,-1074992,0,0,0,0,0,0,0,390245,0,0,0,0,0,0,0,0,0,-201115,0,-885862
"76",0,0,0,0,0,0,0,0,0,0,0,-246585,0,0,0,0,0,0,0,976000,0,0,0,0,0,-120746,0,0,0,-109720,0,498949
"760",0,0,0,0,0,0,0,0,0,0,0,-1275919,0,0,0,0,0,0,0,81276,0,0,0,0,0,0,0,0,0,-707438,0,-1902081
"76061",0,0,0,0,0,0,0,0,0,0,0,-161734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-189108,0,-350842
"76232",0,0,0,0,0,0,0,0,0,0,0,-55775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55775
"763",0,0,0,0,0,0,0,0,0,0,0,-498188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-498188
"769",0,0,0,0,0,0,0,0,0,0,0,-459980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-257893,0,-717873
"77",0,0,0,0,0,0,0,0,0,0,0,-2466493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1332634,0,-3799127
"7727",0,0,0,0,0,0,0,0,0,0,0,-12264439,0,0,0,0,0,0,0,846875,0,0,0,0,0,-242543,0,0,0,-620450,0,-12280557
"7728",0,0,0,0,0,0,0,0,0,0,0,-4527219,0,0,0,0,0,0,0,3000,0,0,0,0,0,-77100,0,0,0,-1621230,0,-6222549
"7744464",0,0,0,0,0,0,0,0,0,0,0,-344195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-184012,0,-528207
"7747390",0,0,0,0,0,0,0,0,0,0,0,-192720,0,0,0,0,0,0,0,126000,0,0,0,0,0,0,0,0,0,0,0,-66720
"7748",0,0,0,0,0,0,0,0,0,0,0,-6250023,0,0,0,0,0,0,0,247000,0,0,0,0,0,0,0,0,0,-1113227,0,-7116250
"7752",0,0,0,0,0,0,0,0,0,0,0,-61000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61000
"777",0,0,0,0,0,0,0,0,0,0,0,-1357407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1357407
"778",0,0,0,0,0,0,0,0,0,0,0,-323951,0,0,0,0,0,0,0,73413,0,0,0,0,0,0,0,0,0,0,0,-250538
"78",0,0,0,0,0,0,0,0,0,0,0,-160000,0,0,0,0,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0
"78547",0,0,0,0,0,0,0,0,0,0,0,-189189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-189189
"786",0,0,0,0,0,0,0,0,0,0,0,-5209857,0,0,0,0,0,0,0,6733785,0,0,0,0,0,0,0,0,0,-1000446,0,523482
"79",0,0,0,0,0,0,0,0,0,0,0,-5190693,0,0,0,0,0,0,0,8945212,0,0,0,0,0,0,0,0,0,-2596440,0,1158079
"7901",0,0,0,0,0,0,0,0,0,0,0,-41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41000
"79088905",0,0,0,0,0,0,0,0,0,0,0,-2747250,0,0,0,0,0,0,0,0,0,0,0,0,0,-294164,0,0,0,0,0,-3041414
"792",0,0,0,0,0,0,0,0,0,0,0,-143697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-143697
"7922669",0,0,0,0,0,0,0,0,0,0,0,-413668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87873,0,-501541
"794",0,0,0,0,0,0,0,0,0,0,0,-3692099,0,0,0,0,0,0,0,0,0,0,0,0,0,-6860,0,0,0,-1423120,0,-5122079
"7954",0,0,0,0,0,0,0,0,0,0,0,-2727862,0,0,0,0,0,0,0,3563862,0,0,0,0,0,0,0,0,0,0,0,836000
"796",0,0,0,0,0,204713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204713
"797",0,0,0,0,0,0,0,0,0,0,0,-128391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6292,0,-134683
"798",0,0,0,0,0,0,0,0,0,0,0,-2163259,0,0,0,0,0,0,0,108000,0,0,0,0,0,0,0,0,0,-1133119,0,-3188378
"799",0,0,0,0,0,0,0,0,0,0,0,-1569848,0,0,0,0,0,0,0,4335,0,0,0,0,0,0,0,0,0,-1284531,0,-2850044
"7993",0,0,0,0,0,0,0,0,0,0,0,-114967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-114967
"8",264708,0,0,0,0,0,0,0,0,0,0,-43685238,0,0,0,0,0,0,0,4262706,0,0,0,0,0,-905755,0,0,0,-10632075,0,-50695654
"80",53749,0,0,0,0,0,0,0,0,0,0,-1026716,0,0,0,0,0,0,0,164470,0,0,-36241,0,0,0,0,0,0,-88088,0,-932826
"8007",0,0,0,0,0,0,0,0,0,0,0,-3280431,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,-1099096,0,-4334527
"802838",0,0,0,0,0,0,0,0,0,0,0,-2201925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1178997,0,-3380922
"804",0,0,0,0,0,0,0,0,0,0,0,-224490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-224490
"806",0,0,0,0,0,0,0,0,0,0,0,-512000,0,0,0,0,0,0,0,0,0,0,0,0,0,-100046,0,0,0,-324609,0,-936655
"81",5508376,0,0,0,0,37928,0,0,0,95245,0,-9319171,0,0,0,0,0,0,0,1829490,0,0,0,0,0,0,0,0,0,-4085951,0,-5934083
"81826",0,0,0,0,0,0,0,0,0,0,0,-548772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-548772
"82",243921,0,0,0,0,0,0,0,0,0,0,-4738659,0,0,0,0,0,0,0,8000000,0,0,0,0,0,-1011899,0,0,0,-68000,0,2425363
"822",0,0,0,0,0,0,0,0,0,0,0,-2558095,0,0,0,0,0,0,0,463500,0,0,0,0,0,0,0,0,0,0,0,-2094595
"823143",0,0,0,0,0,0,0,0,0,0,0,-679409,0,0,0,0,0,0,0,796985,0,0,0,0,0,0,0,0,0,0,0,117576
"82576",0,0,0,0,0,0,0,0,0,0,0,-330807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-138424,0,-469231
"8267714",0,0,0,0,0,0,0,0,0,0,0,-220348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37752,0,-258100
"828",0,0,0,0,0,0,0,0,0,0,0,-131998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46891,0,-178889
"83",0,0,0,0,0,5619,0,0,0,0,0,-4307837,0,0,0,0,0,0,0,133333,0,0,0,0,0,0,0,0,0,-1390079,0,-5558964
"8339",0,0,0,0,0,0,0,0,0,0,0,-156591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17928,0,-174519
"83550629",0,0,0,0,0,0,0,0,0,0,0,-757913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-209987,0,-967900
"84",1171503716,0,887515,0,0,883528,0,0,0,1887068,0,-892471,0,0,0,0,0,0,0,534143,0,0,0,0,0,-356573,0,0,0,0,0,1174446926
"84322146",0,0,0,0,0,0,0,0,0,0,0,-181362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-181362
"85",2048229855,0,22794055,0,461336,627836,0,0,0,39145357,0,-1439461,0,0,0,0,0,0,6333341,1208000,0,0,0,0,0,0,0,0,0,0,0,2117360319
"85079",0,0,0,0,0,0,0,0,0,0,0,-1639280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1061531,0,-2700811
"85094",0,0,0,0,0,0,0,0,0,0,0,-1416899,0,0,0,0,0,0,0,620000,0,0,0,0,0,0,0,0,0,0,0,-796899
"85102",0,0,0,0,0,0,0,0,0,0,0,-396080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-222932,0,-619012
"85203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26600,0,0,0,0,0,-26600
"85308",0,0,0,0,0,0,0,0,0,0,0,-252314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20000,0,-272314
"85790",0,0,0,0,0,0,0,0,0,0,0,-4544157,0,0,0,0,0,0,0,0,0,0,0,0,0,-163734,0,0,0,-1758920,0,-6466811
"85943",0,0,0,0,0,0,0,0,0,0,0,-114000,0,0,0,0,0,0,0,0,0,0,0,0,0,-135310,0,0,0,-20000,0,-269310
"86",186924307,0,0,0,0,16729051,0,0,0,22712269,0,-4878613,0,0,-7447637,0,0,0,-19385117,7995500,0,0,0,0,0,0,0,0,0,0,0,202649760
"86661",0,0,0,0,0,0,0,0,0,0,0,-351641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-351641
"8686",0,0,0,0,0,0,0,0,0,0,0,-268158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-268158
"87",39088953,0,0,0,0,0,0,0,0,0,0,-2182252,0,0,0,0,0,0,0,805950,0,0,0,0,0,0,0,0,0,0,0,37712651
"870",0,0,0,0,0,0,0,0,0,0,0,-11039436,0,0,0,0,0,0,0,21802024,-158000,0,0,0,0,0,0,0,0,-2988246,0,7616342
"8718",0,0,0,0,0,0,0,0,0,0,0,-350302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19000,0,-369302
"87447798",0,0,0,0,0,0,0,0,0,0,0,-23587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23587
"876",0,0,0,0,0,0,0,0,0,0,0,-45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45000
"8775",0,0,0,0,0,0,0,0,0,0,0,-240240,0,0,0,0,0,0,0,279000,0,0,0,0,0,0,0,0,0,0,0,38760
"88",5649832,0,0,0,0,0,0,0,0,-6721122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1071290
"8843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,45000
"88434059",0,0,0,0,0,0,0,0,0,0,0,-218591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-190241,0,-408832
"8848",0,0,0,0,0,0,0,0,0,0,0,-87154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87154
"89",44033673,0,0,0,0,5403,0,0,0,2260140,0,-3383417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1265425,0,41650374
"890",0,0,0,0,0,0,0,0,0,0,0,-2729000,0,0,0,0,0,0,0,0,0,0,0,0,0,-237308,0,0,0,-434643,0,-3400951
"89141251",0,0,0,0,0,0,0,0,0,0,0,-807483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-262232,0,-1069715
"89442",0,0,0,0,0,0,0,0,0,0,0,-668000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-668000
"896",0,0,0,0,0,0,0,0,0,0,0,-75680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75680
"9",27543526,0,0,0,0,0,0,0,0,1125670,0,-57029224,0,0,0,0,0,0,141100,32925823,0,0,-75240,0,0,-809385,0,0,0,-11954341,0,-8132071
"90",90173256,0,0,0,0,0,0,0,0,16225827,0,-8288903,0,0,0,0,0,0,4300441,688260,0,0,0,0,-4983245,0,0,0,0,-2792541,0,95323095
"906",0,0,0,0,0,0,0,0,0,0,0,-211645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-211645
"907",0,0,0,0,0,0,0,0,0,0,0,-3372554,0,0,0,0,0,0,0,5732280,0,0,0,0,0,0,0,0,0,-1800626,0,559100
"91",0,0,0,0,0,0,0,0,0,0,0,-1172301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86250,0,-1258551
"9125851",0,0,0,0,0,0,0,0,0,0,0,-52560,0,0,0,0,0,0,0,54000,0,0,0,0,0,0,0,0,0,0,0,1440
"914",0,0,0,0,0,0,0,0,0,0,0,-27000,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0
"92",26296554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26296554
"921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68575,0,0,0,0,0,-68575
"92809957",0,0,0,0,0,0,0,0,0,0,0,-153862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-153862
"93",6397116,0,0,0,0,788419,0,0,0,0,0,-2127936,0,0,0,0,0,0,0,1057749,0,0,0,0,0,0,0,0,0,-139723,0,5975625
"93506",0,0,0,0,0,0,0,0,0,0,0,-127593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64350,0,-191943
"94",10066876,0,0,0,0,157022,0,0,0,0,0,-1725453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-321975,0,8176470
"94322",0,0,0,0,0,0,0,0,0,0,0,-84162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-121636,0,-205798
"95",105858918,0,0,0,0,0,0,0,0,9987253,0,-117000,0,0,0,0,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,0,115730255
"951",0,0,0,0,0,0,0,0,0,0,0,-143088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-161182,0,-304270
"954",0,0,0,0,0,0,0,0,0,0,0,-250710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-250710
"95583937",0,0,0,0,0,0,0,0,0,0,0,-1277136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1108663,0,-2385799
"96",83237891,0,0,0,0,0,0,0,0,30765793,0,-1616465,0,0,0,0,0,0,9288896,657000,0,0,0,0,0,-221444,0,0,0,0,0,122111671
"96141",0,0,0,0,0,0,0,0,0,0,0,-147393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42900,0,-190293
"96251603",0,0,0,0,0,0,0,0,0,0,0,-29190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29190
"96855",0,0,0,0,0,0,0,0,0,0,0,-767890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-305639,0,-1073529
"96936",0,0,0,0,0,0,0,0,0,0,0,-1907500,0,0,0,0,0,0,0,1991866,0,0,0,0,0,0,0,0,0,0,0,84366
"97",11486333,0,0,0,0,0,0,0,0,257216,0,-440853,0,0,0,0,0,0,164326,0,0,0,0,0,0,0,0,0,0,0,0,11467022
"97121",0,0,0,0,0,0,0,0,0,0,0,-3558567,0,0,0,0,0,0,0,625000,0,0,0,0,0,0,0,0,0,0,0,-2933567
"975",0,0,0,0,0,0,0,0,0,0,0,-263113,0,0,0,0,0,0,0,266000,0,0,0,0,0,0,0,0,0,0,0,2887
"98",34566935,0,0,0,0,0,0,0,0,0,0,-1761081,0,0,0,0,0,0,6769168,0,0,0,0,0,0,0,0,0,0,-547701,0,39027321
"980",0,0,0,0,0,0,0,0,0,0,0,-583000,0,0,0,0,0,0,0,0,0,0,0,0,0,-165868,0,0,0,0,0,-748868
"98348",0,0,0,0,0,0,0,0,0,0,0,-1642995,0,0,0,0,0,0,0,550316,0,0,0,0,0,0,0,0,0,0,0,-1092679
"9835",0,0,0,0,0,0,0,0,0,0,0,-48894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48894
"985",0,0,0,0,0,0,0,0,0,0,0,-1041000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-449175,0,-1490175
"98653",0,0,0,0,0,0,0,0,0,0,0,-57495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57495
"9881",0,0,0,0,0,0,0,0,0,0,0,-161245,0,0,0,0,0,0,0,208000,0,0,0,0,0,0,0,0,0,0,0,46755
"99",224367105,0,0,0,0,0,0,0,0,13331563,0,-1747239,0,0,0,0,0,0,14238596,153000,0,0,0,0,0,0,0,0,0,-238300,0,250104725
"990",0,0,0,0,0,0,0,0,0,0,0,-104000,0,0,0,0,0,0,0,104000,0,0,0,0,0,0,0,0,0,0,0,0
"991",0,0,0,0,0,0,0,0,0,0,0,-4326803,0,0,0,0,0,0,0,0,0,0,0,0,0,-317452,0,0,0,0,0,-4644255
"99408",0,0,0,0,0,0,0,0,0,0,0,-177642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-177642
"995",0,0,0,0,0,0,0,0,0,0,0,-416948,0,0,0,0,0,0,0,90000,0,0,0,0,0,0,0,0,0,-185362,0,-512310
"9965",0,0,0,0,0,0,0,0,0,0,0,-631515,0,0,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,-598515
"ABAY ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-165000,0,0,0,0,0,0,0,0,0,0,0,0,-165000
"AINABEK ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1157216,0,0,0,0,0,0,0,0,0,0,0,0,-1157216
"ALBA Foods Company ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133562,939353,-18268,0,0,0,0,0,0,0,0,0,0,0,0,1054647
"AMP Printology ИП",0,0,0,0,0,0,0,0,0,0,0,0,113450,0,0,0,0,0,-9300,0,0,0,0,0,0,0,0,0,0,0,0,104150
"APF service company ИП",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-455532,0,0,0,0,0,0,0,0,0,0,0,0,-455532
"ARDO plast ТОО",0,0,0,0,0,0,0,0,0,0,0,0,370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370000
"Acvee market ТОО",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-302165,0,0,0,0,0,0,0,0,0,0,0,0,-302165
